id,text,label,control,trap
ID1917008000-719,"Von daher – das haben, glaube ich, alle Redner hier in der Aktuellen Stunde heute herausgestellt – brauchen wir eine lückenlose Aufklärung der Sachverhalte, die dazu geführt haben, dass es zu dieser Insolvenz und zu den Verlusten bei den Anlegern gekommen ist. Ich bin da beim Kollegen Binding: Wir stehen da ganz am Anfang. Der Titel der Aktuellen Stunde heißt: „Versagen von Aufsicht und Wirtschaftsprüfung aufklären“. Da ist ja schon eine Unterstellung enthalten. Dass das nicht toll ist, was da ans Tageslicht gekommen ist, ist klar. Aber was dazu geführt hat, müssen und können wir erst dann analysieren, wenn wir genau wissen, was los ist.",Wirecard-Skandal und Aufsichtsversagen,NA,NA
ID194106800-734,"– Was heißt „eijeijei“? – Berlin, Brandenburg, Schleswig-Holstein und Niedersachsen haben angeboten, Gerettete der „Lifeline“ aufzunehmen. Der Bundesinnenminister stimmt dem aber nur zu, wenn dafür die „Lifeline“ nie wieder in See sticht. Die Crew soll verklagt werden. Sind Seenotrettung und Menschlichkeit etwa kriminell? Beschäftigen Sie sich bitte mal mit dem See- und Völkerrecht.",Mittelmeer-Seenotrettung,NA,NA
ID1914801000-164,"Im Nachgang, Herr Lindner, werden wir dann bewerten, was gut lief, was falsch lief, was besser eingeübt werden muss. Es bleibt der Dank an alle, die im Moment Tag und Nacht an der Bekämpfung des Coronavirus arbeiten. Danke für ihren gewissenhaften und angemessenen Umgang!",Pandemie und Infektionsschutzmaßnahmen,NA,NA
ID1918603200-773,"Der Progressionsbericht ist eine Selbstverpflichtung dieses Parlaments aus der 17. Wahlperiode. Auch das ist eigentlich ein Muss, dass es umgesetzt wird. Sie tun noch etwas drauf. Dafür loben wir Sie auch gerne. Etwas mehr ist es tatsächlich geworden. In der Vergangenheit haben Sie diese kalte Progression allerdings nicht immer vollständig ausgeglichen.",Kalte Progression und Inflation,NA,NA
ID201002000-779,"Vielen Dank. – Herr Bundeskanzler, sehen Sie es mir wirklich nach; aber das ist Augenwischerei. In dem Moment, wo man die Verdienstgrenze beim Minijob dynamisiert, weiten Sie natürlich die Minijobregelung aus und kreieren dadurch eine Ausweitung dieser prekären Beschäftigungsform.",Minijobs und Sozialversicherungspflicht,NA,NA
ID199303800-628,"Sehr geehrter Herr Präsident! Sehr geehrte Kolleginnen und Kollegen! Sehr geehrte Gäste! Es ist gut, dass wir heute über das Thema Tarifbindung diskutieren; denn die weißen Flecken der Tariflandschaft werden immer größer, und es ist dringend notwendig, die Tarifbindung zu stärken. Deshalb unterschreiben wir Grünen die Zielsetzung des Antrags ohne Wenn und Aber.",Stärkung der Tarifbindung,NA,NA
ID2011606700-343,"Sie wissen vielleicht, dass ich aufgrund meines kommunalen Mandats im Aufsichtsrat des Celler Krankenhauses bin und deshalb auch regelmäßig von der Praxis über die Gefährdung der Krankenhäuser und die wirtschaftlichen Schwierigkeiten, vor denen die Krankenhäuser stehen, unterrichtet werde. Ich kriege das hautnah mit. Und ja, wir stehen da vor einer erheblichen wirtschaftlichen Herausforderung. Aber weil wir das sehen und auch dabei sind, eine Gesamtkonzeption für unsere Krankenhauslandschaft mit den Ländern gemeinsam zu organisieren, kann man doch nicht hingehen und mal eben schnell sagen: Lieber Bundesfinanzminister, gib einfach noch mal so viel Geld, wie du nur hast – und zwar mit der Gießkanne oder was auch immer; vorhin hieß es „Schrotflinte“ –, in alle Krankenhäuser, die Defizite machen.",Reform und Finanzierung der Krankenhäuser,NA,NA
ID199801300-602,"Ihr Entwurf ist so konservativ wie möglich und so progressiv wie nötig. Dabei bräuchten wir heute, bei heute schon 1,2 Millionen fehlenden Arbeitskräften, einen mutigen Schritt nach vorne, weil wir jetzt schon wissen, dass wir in etwa zehn Jahren fast 4 Millionen Arbeitskräfte hier im Lande benötigen und Arbeitsplätze haben, die wir nicht besetzen können. Um diesem Problem zu begegnen, Herr Kollege Frei, wäre ein Punktesystem durchaus das Richtige. Sie haben das kritisiert, weil Sie sagten, das sei dann Einwanderung zum Arbeitsamt statt Einwanderung in den Arbeitsmarkt. Angesichts der zu erwartenden Zahl von fast 4 Millionen fehlenden Arbeitskräften in zehn Jahren kann man doch nicht davon sprechen, dass eine Zuwanderung zum Arbeitsamt erfolgen würde.",Fachkräfteeinwanderungsgesetz und Arbeitsmigration,NA,NA
ID2010007300-386,"Deswegen ist es wichtig, an dieser Stelle die Kräfte zu bündeln. Mit der Musterfeststellungsklage 2018 ist ein richtiger Schritt in diese Richtung gegangen worden; denn es gibt seitdem das unbürokratische Anschließen an Klagen, die bereits von Verbraucherverbänden in die Wege geleitet wurden. Das Problem ist – es wurde bereits beschrieben –: Der Schadensersatz muss jedoch noch individuell eingeklagt werden. Die EU-Verbandsklagenrichtlinie geht jetzt genau diesen einen fehlenden Schritt weiter und ist deswegen ein Meilenstein im Verbraucherschutz.",Musterfeststellungsklage und Verbraucherschutz,NA,NA
trap_9,"Bemerkenswert sind auch die 18 Seiten Übersicht zu parlamentarischen Initiativen zum Thema Sport am Ende des Berichtes, leider ohne Nennung der jeweiligen Initiatoren. Viele der Drucksachen, die dort aufgeführt sind, vor allem die zahlreichen Anfragen, kamen nämlich von der Fraktion Die Linke,",Kunstgeschichte Europas,NA,TRUE
ID195511000-166,"Frau Präsidentin! Meine sehr verehrten Damen und Herren! Über 150 000 Menschen in Deutschland leben mit einer Variante der Geschlechtsidentität, und für alle diese Menschen ist heute ein wichtiger Tag, weil sie wertgeschätzt werden in ihrer Identität und weil wir durch den Gesetzentwurf Akzeptanz für ihre Selbstbestimmung zum Ausdruck bringen.",Geschlechtergleichstellung und Gewaltprävention,NA,NA
ID199804700-93,"In Deutschland hat Konstanz als erste Stadt den Klimanotstand ausgerufen. Das sollten wir doch auch mal zur Kenntnis nehmen. Aber was passiert hier? Die Große Koalition kommt nicht voran. Sie kommt nicht voran beim Kohleausstieg, bei der Verkehrswende, bei der Wärmewende, bei der Agrarwende – in allen Bereichen nicht. Dann haben wir Anfang dieses Jahres bei der Windenergie einen beispiellosen Einbruch historischen Ausmaßes erlebt. Das ist dramatisch. Das ist auch dramatisch für die Beschäftigten bei uns in Deutschland. Die Unternehmen rund um die Energiewende und die Windenergie sind mittlerweile einer der Grundpfeiler bei den Arbeitsplätzen in Deutschland. Was da gerade abläuft, was die Große Koalition da verzapft, ist fahrlässig.",CO2-Regulierung und Klimapolitik,NA,NA
ID193604300-52,"Ich würde vorschlagen, dass Sie sich mal die Zeit nehmen, den Koalitionsvertrag durchzulesen. Da gibt es viele gute Stellschrauben. Hören Sie mal auf, bei diesem Thema immer wieder Klassenkampf zu betreiben. Dann kommen wir gemeinsam zu einem guten Ergebnis. Bitte versuchen Sie auch mal, in den Ländern, in denen Sie in Verantwortung sind, an den Stellschrauben zu drehen. Dann wird die Situation für Mieterinnen und Mieter in Deutschland tatsächlich schleunigst besser.",Wohnungsbau und Mietpreise,NA,NA
ID204907800-638,"Die Aufgaben im Verkehrsbereich sind riesig, allen voran die Sicherung der europäischen Wettbewerbsfähigkeit der deutschen Seehäfen. Der Bund muss sein hohes Interesse an der Leistungsfähigkeit der Seeschifffahrt und der deutschen Seehäfen unter Beweis stellen. Dazu gehört, dass er sich für die Harmonisierung der Wettbewerbsbedingungen auf europäischer Ebene einsetzt, Stichwort „Gruppenfreistellungsverordnung“. Wir werden Sie in den parlamentarischen Haushaltsberatungen begleiten und Sie daran erinnern. Ich freue mich darauf.",Maritime Wirtschaft und Hafenfinanzierung,NA,NA
ID2016103200-758,"Warum, könnte man sich jetzt fragen, Herr Luczak. Na ja, es gab ein gewisses Verfassungsgerichtsurteil, das Sie bewirkt haben",Bundesverfassungsgericht Entscheidungen und Klagen,NA,NA
ID206606600-334,"Insofern: Fördern Sie mit uns Eigentum! Wir werden uns dafür einsetzen, dass die Leute Lust darauf haben. Und vielleicht lesen Sie ab und an auch mal bei Ihrem Idol Karl Marx nach; Sie haben eben ja so freudig Adenauer zitiert. Ich freue mich, wenn die Marktwirtschaft bereits das erledigt hat, worüber Karl Marx geschrieben hat. Wir sorgen dafür, dass Eigentum auch weiterhin gerade für mittlere und kleine Einkommen in Deutschland attraktiv wird. Wir wollen es gemeinsam machen. Ich freue mich darauf.",Rezession und Wirtschaftspolitik,NA,NA
ID198206200-108,"Diese Bundesregierung kann nur eine Leier: Aufrüstung, Aufrüstung, Aufrüstung, und es ist gut, dass dagegen wieder Tausende Menschen in München auf die Straße gegangen sind und für eine Welt ohne Militär demonstriert haben.",Bundeswehr Finanzierung und Ausstattung,NA,NA
ID203404800-417,"Dabei steht das BAföG wie keine andere Maßnahme für das Versprechen, dass Aufstieg durch Bildung möglich ist. Es hat für den Studienerfolg vieler Menschen gesorgt, die ohne BAföG gar kein Studium angefangen hätten. Doch das BAföG ist in die Jahre gekommen. Es ist zu bürokratisch, zu aufwendig und zu ungerecht. Statt Erfolgsgeschichten schreibt das BAföG immer mehr Aussagen wie folgende: „Ich muss bei meinen Eltern wohnen. Ich kann es mir nicht leisten, an einen anderen Studienort zu ziehen.“ „Meine Eltern verdienen zu viel für BAföG, sie sind aber nicht bereit, mein Studium zu bezahlen.“ Und: „Ich habe Angst, dass ich meine BAföG-Schulden nicht zurückzahlen kann.“",BAföG-Reform und Studienfinanzierung,NA,NA
ID1914510300-128,"Herr Präsident! Liebe Kolleginnen und Kollegen! Ist es nicht absurd, vom Thema abzuweichen, hier einen Antrag einzubringen und dann gar nicht darüber zu reden?",Anrede in Reden,TRUE,NA
ID2012412500-663,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Das Handwerk ist das Rückgrat unseres Landes. Ich glaube, das ist jetzt in der Debatte deutlich geworden; darin sind wir uns einig.",Handwerk und Fachkräftemangel,NA,NA
ID1917700500-181,"Liebe Kolleginnen und Kollegen, manche Regelungen des jetzt vorliegenden Gesetzentwurfs sind aus unserer Sicht trotzdem Schritte in die richtige Richtung. Die konkrete Umsetzung ist aber leider an vielen Stellen vergiftet. Dafür will ich zwei Beispiele geben:",Gesetzesverabschiedung und Zustimmung,NA,NA
ID196100600-138,"Dann möchte ich noch etwas zu einigen Bestandteilen dieses Rentenpakets sagen. Also, es kommen ja sowieso schon genug Herausforderungen auf die gesetzliche Rentenversicherung durch andere Gesetze zu, die Sie jetzt im Umfeld dieses Gesetzes verabschieden. Die Senkung des Beitrags zur Arbeitslosenversicherung ist prima, das ist ja gut; sie wird aber dazu führen, dass das Rentenniveau rein rechnerisch sinkt, weil eben das Einkommen der Arbeitnehmer steigt. Die Einführung der Parität in der Krankenversicherung unterstützen wir sehr; sie wird aber dazu führen, dass die Rentenversicherung schon im nächsten Jahr 1,4 Milliarden Euro Mehrausgaben für die gesetzliche Krankenversicherung hat. In ähnlicher Weise wirkt natürlich die Erhöhung des Beitrags zur Pflegeversicherung, die heute Abend beschlossen werden wird. So, das ist schon mal eine ganze Menge.",Rentenreform und Altersarmut,TRUE,NA
ID209114200-81,"Nein, meine Damen und Herren, bitte mehr Sachlichkeit in der Diskussion. Es geht hier um viele Fragen, um Deklaration, um Information der Verbraucher. Es geht ein Stück weit auch um die Welternährung, und es geht auf keinen Fall um Panikmache durch die AfD. Deshalb ist ihr Antrag abzulehnen.",AfD und parlamentarische Prozesse,TRUE,NA
ID2012513900-289,"Unsere Medienlandschaft ist zum Teil durch den öffentlich-rechtlichen Rundfunk geprägt, der der AfD so verhasst ist.",Öffentlich-rechtlicher Rundfunk und Medienpolitik,NA,NA
ID204100700-424,"will uns weismachen, dass das sogenannte Quick-Freeze-Verfahren ausreicht.",IP-Adressen-Speicherung und Strafverfolgung,NA,NA
ID2010516300-527,"Verehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Herr Minister! Die Menschen in Deutschland verlassen sich zu Recht darauf, dass, wenn sie krank werden, sie gute und sichere Arzneimittel verordnet bekommen, die sie unkompliziert in der Apotheke beziehen können. Aber immer öfter wird das Vertrauen schwer auf die Probe gestellt. Lieferengpässe bei Arzneimitteln sind nicht neu. Noch keine Bundesregierung hat dagegen eine wirksame und nebenwirkungsarme Medizin gefunden. Inzwischen arbeiten viele Apotheker/-innen einen Tag in der Woche nur noch dafür, Ersatz für fehlende Medikamente zu finden. Deswegen ist ein Gesetz gegen Lieferengpässe absolut überfällig. Doch dieses Gesetz, das die Bundesregierung vorgelegt hat, wird der riesigen Herausforderung nicht gerecht.",Arzneimittelversorgung und Apothekensterben,NA,NA
ID206402900-667,"Oder – noch tragischer –: Ihr wollt sie nicht verstehen; denn das würde bedeuten, ihr müsstet eure Politik grundsätzlich infrage stellen.",Verantwortungsvolle Politik,NA,NA
ID191203400-226,"so ist es zumindest bei uns. Es ist auch unrealistisch, nach zehn Jahren Arbeitslosigkeit zu seinem Vermittler zu sagen: Ich möchte aber bitte 12 bis 14 Euro Stundenlohn haben. – Das ist einfach unrealistisch, das funktioniert nicht. Wir müssen zu den Menschen immer ehrlich sein, damit sie wissen, was sie mit ihrem Verhalten bewirken und wo die Chancen und der richtige Weg liegen.",Hartz IV und Existenzsicherung,NA,NA
ID1920600700-453,Drittens. Sorgen Sie endlich für eine schnellere Auszahlung der Hilfen! Sorgen Sie endlich für eine echte Existenzsicherung für Selbstständige! Und sorgen Sie endlich für ein Mindestkurzarbeitergeld!,Kurzarbeitergeld und Wirtschaftskrise,NA,NA
ID191103800-644,"Wir haben starke Betriebsrätinnen und Betriebsräte, und auch die Mitbestimmung gilt es weiter zu stärken. Gerade bei Fragen der Arbeitszeit ist das ein starkes Recht, dem Geltung verschafft werden muss; denn am Ende ist es die betriebliche Ebene, auf der konkret die Bedürfnisse der Arbeiternehmer und Arbeitnehmerinnen und des Unternehmens zusammengebracht werden müssen.",Betriebliche Mitbestimmung und Betriebsräte,NA,NA
ID1918003400-692,"Ich spreche das an, weil ich weiß, dass Lobbyisten sehr aktiv sind, um Ihren Gesetzentwurf zu verhindern, dass auch die CDU/CSU-Fraktion sehr aktiv ist, um Ihren Gesetzentwurf zu verhindern.",Lobbyregister und Transparenzmaßnahmen,NA,NA
ID1914002200-444,"Liebe Kolleginnen und Kollegen, in 22 europäischen Ländern gibt es die Widerspruchslösung. Deutschland kann die Nummer 23 werden. Ich bitte Sie alle höflich, aber mit Nachdruck: Stimmen Sie im Interesse schwerstkranker Menschen für die Widerspruchslösung!",Organspende Widerspruchslösung und Freiwilligkeit,NA,NA
ID191108500-655,"Nehmen wir das Thema „Digitalisierung in der Bildung“. Da reicht es eben nicht, jede Klasse mit PCs auszustatten.",Digitale Bildung und Schulen,NA,NA
ID1919307700-674,"Herr Präsident! Verehrte Kolleginnen und Kollegen! Keine Frage, der Luftverkehr gehört zu den Branchen, die am härtesten von der Coronakrise gebeutelt sind. Es ist durchaus in unserem Interesse, Airlines und Flughäfen in systemrelevantem Umfang zu erhalten, und dabei sind Rettungsmaßnahmen unumgänglich; deswegen haben wir sie mitgetragen. Aber es kann nicht das Ziel sein, den Flugbetrieb in allen Teilen steuerfinanziert durch die Krise zu bringen, jedwede Nachfrage weiterhin bedienen zu können oder diese sogar zu erzeugen. Das ist falsch.",Unterstützung der Luftverkehrsbranche,NA,NA
ID194108100-733,"Damit wird in der Seenotrettung ein weiteres trauriges Kapitel aufgeschlagen. Die Situation, wie sie sich derzeit im Mittelmeer darstellt, ist letztlich doch Symptom dafür, dass Europa in der Flüchtlingsfrage noch immer um gemeinsame Lösungen ringt. Aber, liebe Kolleginnen und Kollegen, genau diese brauchen wir doch.",Mittelmeer-Seenotrettung,NA,NA
ID1919800300-136,"Wir hatten die breiten Schultern der Babyboomer mit ihrer gesamten finanziellen Feuerkraft ein Jahrzehnt zur Verfügung. Die wechseln jetzt aber auf die Seite der Bezieher von Ruhestandseinkommen; die gehen in den Ruhestand. Wir hatten noch die Reformdividende der Agenda 2010. Die ist reichlich genutzt und verbraucht worden, steht jetzt aber nicht mehr zur Verfügung. Deshalb wird uns allen gemeinsam in diesem Haus mit dem nächsten Haushalt, dem Haushalt für 2022 – jeder hat seine Meinung dazu –, ein vollkommen neuer Aushandlungsprozess bevorstehen, wie wir öffentliche Finanzen neu aufstellen, wie wir die Investitionsbedürfnisse von Staat und Privat neu ausbalancieren.",Rentenreform und Altersarmut,NA,NA
